104931,AU,2,Bathurst,,-33.4174,149.5813
104932,AU,4,Emerald,,-23.523,148.1578
104933,AU,7,Hallam,,-38.0167,145.2667
104934,AU,8,Hamersley,,-31.7667,116.7167
104935,AU,2,Longueville,,-33.8328,151.1664
104936,AU,7,Belgrave,,-37.9,145.35
104937,AU,2,Forbes,,-33.3844,148.0076
104938,AU,2,Emu Plains,,-33.75,150.6667
104939,AU,7,Cremorne,,-37.8333,145
104940,AU,4,Bundamba,,-27.6167,152.8
104941,AU,6,Oatlands,,-42.303,147.3672
104942,AU,5,Angaston,,-34.5013,139.0462
104943,AU,2,Hunters Hill,,-33.8333,151.1408
104944,AU,2,Bellevue Hill,,-33.8794,151.2506
104945,AU,2,Carlingford,,-33.7833,151.05
104946,AU,4,Gordonvale,,-17.0996,145.7804
104947,AU,7,Forrest,,-38.5167,143.7167
104948,AU,2,Yenda,,-34.2501,146.199
104949,AU,6,Sandy Bay,,-42.9117,147.3394
104950,AU,2,Regents Park,,-33.8833,151.0167
104951,AU,2,Hurstville,,-33.9667,151.1
104952,AU,2,Mosman,,-33.8278,151.2333
104953,AU,5,Palmer,,-34.85,139.1667
104954,AU,4,Endeavour,,-15.4167,145.0833
104955,AU,7,Heathmont,,-37.8333,145.25
104956,AU,7,Numurkah,,-36.0885,145.4422
104957,AU,7,Granite,,-37.1167,145.2167
104958,AU,4,Mooloolaba,,-26.6816,153.1192
104959,AU,7,Sebastopol,,-37.6,143.85
104960,AU,2,Gosford,,-33.4244,151.344
104961,AU,2,Albert,,-32.35,147.5
104962,AU,2,Revesby,,-33.95,151.0167
104963,AU,5,Bonython,,-34.8,139.2
104964,AU,7,Browns Plains,,-36.05,146.6667
104965,AU,2,Annandale,,-33.8833,151.1667
104966,AU,4,Hendon,,-28.0667,151.95
104967,AU,6,Cambridge,,-42.8333,147.45
104968,AU,7,Stanley,,-36.4167,146.75
104969,AU,4,Coolangatta,,-28.1667,153.5333
104970,AU,7,Chelsea Heights,,-38.0333,145.1333
104971,AU,4,Ross River,,-19.3167,146.7333
104972,AU,7,Montrose,,-37.8167,145.35
104973,AU,7,Carina,,-35.25,141.1
104974,AU,4,Warwick,,-28.219,152.0344
104975,AU,1,Hall,,-35.1685,149.0683
104976,AU,7,Eltham,,-37.7333,145.15
104977,AU,7,Bairnsdale,,-37.8229,147.6104
104978,AU,3,Fannie Bay,,-12.4206,130.8408
104979,AU,4,Riverview,,-27.6,152.85
104980,AU,2,Kempsey,,-31.079,152.8309
104981,AU,2,Laurieton,,-31.6448,152.7946
104982,AU,2,Katoomba,,-33.713,150.3117
104983,AU,4,Miva,,-25.9667,152.5
104984,AU,5,Black Rock,,-32.8333,138.7
104985,AU,7,Kyneton,,-37.2444,144.4515
104986,AU,4,Ashgrove,,-27.45,153.0333
104987,AU,4,Maryborough,,-25.5407,152.7049
104988,AU,8,Katanning,,-33.6879,117.5584
104989,AU,7,Rochester,,-36.3635,144.7008
104990,AU,7,Tennyson,,-36.2833,144.4333
104991,AU,2,Yarramalong,,-33.2333,151.2833
104992,AU,4,Burleigh Heads,,-28.1,153.45
104993,AU,4,Rosella,,-21.2333,149.1333
104994,AU,8,East Fremantle,,-32.0389,115.7667
104995,AU,2,Enmore,,-30.7333,151.8
